restaurant_id,date,hour,role,station,staff_required,staff_scheduled,shortage,overtime_hours
R008,2025-01-05,18,FOH,Grill,1,1,0,0.0
R008,2025-01-05,18,Kitchen,Prep,1,1,0,0.0
R008,2025-01-05,18,Cashier,Grill,1,1,0,0.0
R008,2025-01-05,18,Delivery,Grill,1,1,0,0.0
R008,2025-01-05,19,FOH,Prep,2,3,0,1.3178569414270431
R008,2025-01-05,19,Kitchen,Dining,3,4,0,0.9644607516797707
R008,2025-01-05,19,Cashier,Prep,1,1,0,0.0
R008,2025-01-05,19,Delivery,Dining,1,1,0,0.0
R008,2025-01-05,20,FOH,Dining,2,2,0,0.0
R008,2025-01-05,20,Kitchen,Dining,3,4,0,1.4648760927536495
R008,2025-01-05,20,Cashier,Grill,2,2,0,0.0
R008,2025-01-05,20,Delivery,Grill,1,1,0,0.0
R008,2025-01-05,21,FOH,Pass,2,1,1,0.0
R008,2025-01-05,21,Kitchen,Pass,2,1,1,0.0
R008,2025-01-05,21,Cashier,Grill,1,1,0,0.0
R008,2025-01-05,21,Delivery,Dining,1,1,0,0.0
R008,2025-01-05,22,FOH,Grill,1,1,0,0.0
R008,2025-01-05,22,Kitchen,Dining,1,1,0,0.0
R008,2025-01-05,22,Cashier,Prep,1,2,0,0.5005617767979884
R008,2025-01-05,22,Delivery,Grill,1,1,0,0.0
R008,2025-01-06,8,FOH,Pass,1,2,0,1.3298739839799858
R008,2025-01-06,8,Kitchen,Grill,1,1,0,0.0
R008,2025-01-06,8,Cashier,Dining,1,2,0,0.8625689184518717
R008,2025-01-06,8,Delivery,Prep,1,1,0,0.0
R008,2025-01-06,9,FOH,Pass,1,2,0,0.15809226552343386
R008,2025-01-06,9,Kitchen,Prep,1,1,0,0.0
R008,2025-01-06,9,Cashier,Dining,1,2,0,1.1933889306499446
R008,2025-01-06,9,Delivery,Pass,1,1,0,0.0
R008,2025-01-06,10,FOH,Grill,2,3,0,1.4741114562576823
R008,2025-01-06,10,Kitchen,Prep,2,2,0,0.0
R008,2025-01-06,10,Cashier,Grill,1,2,0,1.1912260838436217
R008,2025-01-06,10,Delivery,Prep,1,1,0,0.0
R008,2025-01-06,11,FOH,Prep,3,3,0,0.0
R008,2025-01-06,11,Kitchen,Prep,4,3,1,0.0
R008,2025-01-06,11,Cashier,Grill,2,1,1,0.0
R008,2025-01-06,11,Delivery,Prep,2,1,1,0.0
R008,2025-01-06,12,FOH,Grill,3,2,1,0.0
R008,2025-01-06,12,Kitchen,Prep,4,4,0,0.0
R008,2025-01-06,12,Cashier,Dining,2,3,0,0.5559171726067025
R008,2025-01-06,12,Delivery,Prep,2,2,0,0.0
R008,2025-01-06,13,FOH,Grill,4,5,0,0.8546493918290585
R008,2025-01-06,13,Kitchen,Pass,5,4,1,0.0
R008,2025-01-06,13,Cashier,Pass,2,2,0,0.0
R008,2025-01-06,13,Delivery,Grill,2,3,0,1.0503667881252592
R008,2025-01-06,14,FOH,Pass,3,2,1,0.0
R008,2025-01-06,14,Kitchen,Prep,4,4,0,0.0
R008,2025-01-06,14,Cashier,Dining,2,3,0,1.371203459657763
R008,2025-01-06,14,Delivery,Pass,2,2,0,0.0
R008,2025-01-06,15,FOH,Prep,3,4,0,0.1024653682972535
R008,2025-01-06,15,Kitchen,Prep,3,4,0,0.41100268747563473
R008,2025-01-06,15,Cashier,Grill,2,3,0,0.48476322899526963
R008,2025-01-06,15,Delivery,Dining,1,2,0,0.7277409481588273
R008,2025-01-06,16,FOH,Dining,2,3,0,0.5095414799578961
R008,2025-01-06,16,Kitchen,Pass,2,3,0,0.8812718275178888
R008,2025-01-06,16,Cashier,Grill,1,1,0,0.0
R008,2025-01-06,16,Delivery,Grill,1,1,0,0.0
R008,2025-01-06,17,FOH,Grill,1,2,0,0.47858960724887223
R008,2025-01-06,17,Kitchen,Dining,1,1,0,0.0
R008,2025-01-06,17,Cashier,Grill,1,2,0,0.9399657532897827
R008,2025-01-06,17,Delivery,Prep,1,1,0,0.0
R008,2025-01-06,18,FOH,Grill,2,2,0,0.0
R008,2025-01-06,18,Kitchen,Dining,2,2,0,0.0
R008,2025-01-06,18,Cashier,Pass,1,2,0,0.9792581908765243
R008,2025-01-06,18,Delivery,Prep,1,2,0,0.15013441058330074
R008,2025-01-06,19,FOH,Pass,3,2,1,0.0
R008,2025-01-06,19,Kitchen,Prep,3,3,0,0.0
R008,2025-01-06,19,Cashier,Grill,2,2,0,0.0
R008,2025-01-06,19,Delivery,Grill,1,1,0,0.0
R008,2025-01-06,20,FOH,Pass,2,1,1,0.0
R008,2025-01-06,20,Kitchen,Prep,3,4,0,0.6789030817095052
R008,2025-01-06,20,Cashier,Prep,2,2,0,0.0
R008,2025-01-06,20,Delivery,Pass,1,2,0,0.7433151714564685
R008,2025-01-06,21,FOH,Dining,2,3,0,0.2045868133333152
R008,2025-01-06,21,Kitchen,Pass,3,4,0,0.7639713406962712
R008,2025-01-06,21,Cashier,Prep,1,1,0,0.0
R008,2025-01-06,21,Delivery,Grill,1,1,0,0.0
R008,2025-01-06,22,FOH,Pass,1,1,0,0.0
R008,2025-01-06,22,Kitchen,Prep,2,2,0,0.0
R008,2025-01-06,22,Cashier,Pass,1,1,0,0.0
R008,2025-01-06,22,Delivery,Dining,1,2,0,0.9704113610973331
R008,2025-01-07,8,FOH,Prep,1,2,0,0.03466753403920175
R008,2025-01-07,8,Kitchen,Prep,1,2,0,1.0909553266723107
R008,2025-01-07,8,Cashier,Pass,1,2,0,0.014647029965942027
R008,2025-01-07,8,Delivery,Prep,1,2,0,0.6862961101183725
R008,2025-01-07,9,FOH,Prep,1,1,0,0.0
R008,2025-01-07,9,Kitchen,Dining,1,2,0,0.4703154158168522
R008,2025-01-07,9,Cashier,Pass,1,1,0,0.0
R008,2025-01-07,9,Delivery,Pass,1,1,0,0.0
R008,2025-01-07,10,FOH,Grill,2,1,1,0.0
R008,2025-01-07,10,Kitchen,Dining,2,3,0,0.5451609083136336
R008,2025-01-07,10,Cashier,Dining,1,1,0,0.0
R008,2025-01-07,10,Delivery,Dining,1,1,0,0.0
R008,2025-01-07,11,FOH,Grill,2,1,1,0.0
R008,2025-01-07,11,Kitchen,Prep,3,4,0,1.4602478417134042
R008,2025-01-07,11,Cashier,Prep,1,2,0,1.3567155134477438
R008,2025-01-07,11,Delivery,Pass,1,2,0,1.0910236415379675
R008,2025-01-07,12,FOH,Dining,3,4,0,0.3626817050242435
R008,2025-01-07,12,Kitchen,Prep,3,3,0,0.0
R008,2025-01-07,12,Cashier,Grill,2,3,0,0.9525154833860312
R008,2025-01-07,12,Delivery,Dining,1,1,0,0.0
R008,2025-01-07,13,FOH,Grill,4,3,1,0.0
R008,2025-01-07,13,Kitchen,Pass,5,6,0,0.3738630399753846
R008,2025-01-07,13,Cashier,Pass,3,3,0,0.0
R008,2025-01-07,13,Delivery,Grill,2,2,0,0.0
R008,2025-01-07,14,FOH,Pass,4,3,1,0.0
R008,2025-01-07,14,Kitchen,Pass,4,5,0,0.4733734045347056
R008,2025-01-07,14,Cashier,Prep,2,2,0,0.0
R008,2025-01-07,14,Delivery,Pass,2,1,1,0.0
R008,2025-01-07,15,FOH,Dining,2,1,1,0.0
R008,2025-01-07,15,Kitchen,Prep,3,4,0,0.9932698031871676
R008,2025-01-07,15,Cashier,Pass,1,1,0,0.0
R008,2025-01-07,15,Delivery,Pass,1,1,0,0.0
R008,2025-01-07,16,FOH,Dining,1,1,0,0.0
R008,2025-01-07,16,Kitchen,Dining,2,1,1,0.0
R008,2025-01-07,16,Cashier,Grill,1,1,0,0.0
R008,2025-01-07,16,Delivery,Prep,1,1,0,0.0
R008,2025-01-07,17,FOH,Prep,2,3,0,0.241521065261125
R008,2025-01-07,17,Kitchen,Dining,2,3,0,0.9116052185208585
R008,2025-01-07,17,Cashier,Prep,1,1,0,0.0
R008,2025-01-07,17,Delivery,Prep,1,1,0,0.0
R008,2025-01-07,18,FOH,Prep,2,3,0,1.425786062943933
R008,2025-01-07,18,Kitchen,Pass,3,3,0,0.0
R008,2025-01-07,18,Cashier,Grill,1,2,0,1.3537791441612557
R008,2025-01-07,18,Delivery,Pass,1,2,0,0.5523138377553496
R008,2025-01-07,19,FOH,Grill,3,3,0,0.0
R008,2025-01-07,19,Kitchen,Prep,3,2,1,0.0
R008,2025-01-07,19,Cashier,Pass,2,1,1,0.0
R008,2025-01-07,19,Delivery,Pass,1,2,0,0.8339136065096113
R008,2025-01-07,20,FOH,Grill,3,4,0,0.9903416360725594
R008,2025-01-07,20,Kitchen,Grill,4,4,0,0.0
R008,2025-01-07,20,Cashier,Grill,2,2,0,0.0
R008,2025-01-07,20,Delivery,Dining,2,3,0,0.3172962817554015
R008,2025-01-07,21,FOH,Prep,2,1,1,0.0
R008,2025-01-07,21,Kitchen,Grill,3,2,1,0.0
R008,2025-01-07,21,Cashier,Pass,2,1,1,0.0
R008,2025-01-07,21,Delivery,Prep,1,1,0,0.0
R008,2025-01-07,22,FOH,Prep,2,3,0,1.1307339417321924
R008,2025-01-07,22,Kitchen,Prep,2,1,1,0.0
R008,2025-01-07,22,Cashier,Dining,1,2,0,1.0843949219735163
R008,2025-01-07,22,Delivery,Prep,1,1,0,0.0
R008,2025-01-08,8,FOH,Prep,1,2,0,0.935594288647879
R008,2025-01-08,8,Kitchen,Pass,1,1,0,0.0
R008,2025-01-08,8,Cashier,Dining,1,1,0,0.0
R008,2025-01-08,8,Delivery,Prep,1,2,0,0.01589094341982361
R008,2025-01-08,9,FOH,Dining,1,1,0,0.0
R008,2025-01-08,9,Kitchen,Pass,1,2,0,0.09147531086515287
R008,2025-01-08,9,Cashier,Dining,1,2,0,0.13492376606478979
R008,2025-01-08,9,Delivery,Pass,1,2,0,1.1163647595921138
R008,2025-01-08,10,FOH,Dining,1,1,0,0.0
R008,2025-01-08,10,Kitchen,Pass,2,3,0,0.8669507568196018
R008,2025-01-08,10,Cashier,Prep,1,1,0,0.0
R008,2025-01-08,10,Delivery,Grill,1,1,0,0.0
R008,2025-01-08,11,FOH,Grill,2,2,0,0.0
R008,2025-01-08,11,Kitchen,Dining,2,1,1,0.0
R008,2025-01-08,11,Cashier,Dining,1,1,0,0.0
R008,2025-01-08,11,Delivery,Pass,1,1,0,0.0
R008,2025-01-08,12,FOH,Prep,2,1,1,0.0
R008,2025-01-08,12,Kitchen,Prep,3,3,0,0.0
R008,2025-01-08,12,Cashier,Prep,1,2,0,1.0549557148498998
R008,2025-01-08,12,Delivery,Dining,1,1,0,0.0
R008,2025-01-08,13,FOH,Pass,2,2,0,0.0
R008,2025-01-08,13,Kitchen,Prep,2,2,0,0.0
R008,2025-01-08,13,Cashier,Pass,1,1,0,0.0
R008,2025-01-08,13,Delivery,Dining,1,1,0,0.0
R008,2025-01-08,14,FOH,Grill,2,3,0,1.0963264740544822
R008,2025-01-08,14,Kitchen,Prep,3,4,0,0.11123988752631214
R008,2025-01-08,14,Cashier,Pass,2,2,0,0.0
R008,2025-01-08,14,Delivery,Grill,1,1,0,0.0
R008,2025-01-08,15,FOH,Pass,2,2,0,0.0
R008,2025-01-08,15,Kitchen,Dining,2,2,0,0.0
R008,2025-01-08,15,Cashier,Dining,1,1,0,0.0
R008,2025-01-08,15,Delivery,Prep,1,2,0,1.0607573495966895
R008,2025-01-08,16,FOH,Pass,1,2,0,0.056362639951664295
R008,2025-01-08,16,Kitchen,Prep,1,2,0,0.8253412483735663
R008,2025-01-08,16,Cashier,Dining,1,1,0,0.0
R008,2025-01-08,16,Delivery,Grill,1,2,0,0.6245299250534662
R008,2025-01-08,17,FOH,Pass,1,1,0,0.0
R008,2025-01-08,17,Kitchen,Grill,1,1,0,0.0
R008,2025-01-08,17,Cashier,Pass,1,1,0,0.0
R008,2025-01-08,17,Delivery,Prep,1,1,0,0.0
R008,2025-01-08,18,FOH,Grill,1,2,0,1.1738963435566685
R008,2025-01-08,18,Kitchen,Dining,2,3,0,0.5299301385808806
R008,2025-01-08,18,Cashier,Pass,1,1,0,0.0
R008,2025-01-08,18,Delivery,Grill,1,2,0,0.9358688819920501
R008,2025-01-08,19,FOH,Dining,2,2,0,0.0
R008,2025-01-08,19,Kitchen,Prep,2,1,1,0.0
R008,2025-01-08,19,Cashier,Prep,1,1,0,0.0
R008,2025-01-08,19,Delivery,Grill,1,2,0,1.0323023073857658
R008,2025-01-08,20,FOH,Prep,2,2,0,0.0
R008,2025-01-08,20,Kitchen,Dining,2,2,0,0.0
R008,2025-01-08,20,Cashier,Pass,1,1,0,0.0
R008,2025-01-08,20,Delivery,Dining,1,2,0,1.420783976341424
R008,2025-01-08,21,FOH,Dining,2,1,1,0.0
R008,2025-01-08,21,Kitchen,Dining,2,1,1,0.0
R008,2025-01-08,21,Cashier,Dining,1,1,0,0.0
R008,2025-01-08,21,Delivery,Pass,1,1,0,0.0
R008,2025-01-08,22,FOH,Dining,1,1,0,0.0
R008,2025-01-08,22,Kitchen,Grill,1,1,0,0.0
R008,2025-01-08,22,Cashier,Prep,1,1,0,0.0
R008,2025-01-08,22,Delivery,Prep,1,1,0,0.0
R008,2025-01-09,8,FOH,Pass,1,1,0,0.0
R008,2025-01-09,8,Kitchen,Dining,1,1,0,0.0
R008,2025-01-09,8,Cashier,Grill,1,2,0,0.12701474818839387
R008,2025-01-09,8,Delivery,Grill,1,1,0,0.0
R008,2025-01-09,9,FOH,Grill,1,1,0,0.0
R008,2025-01-09,9,Kitchen,Grill,1,1,0,0.0
R008,2025-01-09,9,Cashier,Prep,1,1,0,0.0
R008,2025-01-09,9,Delivery,Pass,1,2,0,1.0717311219358192
R008,2025-01-09,10,FOH,Prep,1,1,0,0.0
R008,2025-01-09,10,Kitchen,Dining,1,1,0,0.0
R008,2025-01-09,10,Cashier,Prep,1,1,0,0.0
R008,2025-01-09,10,Delivery,Prep,1,1,0,0.0
R008,2025-01-09,11,FOH,Pass,2,2,0,0.0
R008,2025-01-09,11,Kitchen,Pass,2,2,0,0.0
R008,2025-01-09,11,Cashier,Pass,1,1,0,0.0
R008,2025-01-09,11,Delivery,Pass,1,1,0,0.0
R008,2025-01-09,12,FOH,Prep,2,1,1,0.0
R008,2025-01-09,12,Kitchen,Prep,3,2,1,0.0
R008,2025-01-09,12,Cashier,Dining,1,1,0,0.0
R008,2025-01-09,12,Delivery,Dining,1,1,0,0.0
R008,2025-01-09,13,FOH,Dining,2,1,1,0.0
R008,2025-01-09,13,Kitchen,Grill,2,3,0,0.7160123692944964
R008,2025-01-09,13,Cashier,Prep,1,2,0,1.4528094690877735
R008,2025-01-09,13,Delivery,Grill,1,2,0,0.2919618630119726
R008,2025-01-09,14,FOH,Prep,2,3,0,0.7511643818286106
R008,2025-01-09,14,Kitchen,Dining,3,4,0,0.8345378212628932
R008,2025-01-09,14,Cashier,Pass,2,3,0,1.0295866149289234
R008,2025-01-09,14,Delivery,Pass,1,1,0,0.0
R008,2025-01-09,15,FOH,Grill,1,1,0,0.0
R008,2025-01-09,15,Kitchen,Pass,1,1,0,0.0
R008,2025-01-09,15,Cashier,Grill,1,2,0,0.226519733435737
R008,2025-01-09,15,Delivery,Prep,1,1,0,0.0
R008,2025-01-09,16,FOH,Dining,1,1,0,0.0
R008,2025-01-09,16,Kitchen,Dining,1,1,0,0.0
R008,2025-01-09,16,Cashier,Dining,1,1,0,0.0
R008,2025-01-09,16,Delivery,Dining,1,2,0,0.3369729582011652
R008,2025-01-09,17,FOH,Pass,1,2,0,0.041360003165225256
R008,2025-01-09,17,Kitchen,Grill,1,2,0,1.3092401912500569
R008,2025-01-09,17,Cashier,Pass,1,1,0,0.0
R008,2025-01-09,17,Delivery,Prep,1,1,0,0.0
R008,2025-01-09,18,FOH,Dining,2,2,0,0.0
R008,2025-01-09,18,Kitchen,Prep,2,1,1,0.0
R008,2025-01-09,18,Cashier,Dining,1,1,0,0.0
R008,2025-01-09,18,Delivery,Dining,1,2,0,0.20595085056711038
R008,2025-01-09,19,FOH,Prep,2,2,0,0.0
R008,2025-01-09,19,Kitchen,Pass,2,3,0,0.3569763479658749
R008,2025-01-09,19,Cashier,Grill,1,1,0,0.0
R008,2025-01-09,19,Delivery,Pass,1,2,0,0.03897264559950914
R008,2025-01-09,20,FOH,Grill,2,2,0,0.0
R008,2025-01-09,20,Kitchen,Pass,2,2,0,0.0
R008,2025-01-09,20,Cashier,Dining,1,1,0,0.0
R008,2025-01-09,20,Delivery,Prep,1,2,0,0.02231746473123325
R008,2025-01-09,21,FOH,Dining,1,1,0,0.0
R008,2025-01-09,21,Kitchen,Prep,1,2,0,0.7739832869350136
R008,2025-01-09,21,Cashier,Prep,1,2,0,1.035756783638061
R008,2025-01-09,21,Delivery,Dining,1,1,0,0.0
R008,2025-01-09,22,FOH,Prep,1,2,0,0.605439832992793
R008,2025-01-09,22,Kitchen,Dining,1,1,0,0.0
R008,2025-01-09,22,Cashier,Pass,1,2,0,0.6092668125359986
R008,2025-01-09,22,Delivery,Dining,1,1,0,0.0
R008,2025-01-10,8,FOH,Prep,1,1,0,0.0
R008,2025-01-10,8,Kitchen,Prep,1,1,0,0.0
R008,2025-01-10,8,Cashier,Pass,1,2,0,0.7689863875636321
R008,2025-01-10,8,Delivery,Grill,1,1,0,0.0
R008,2025-01-10,9,FOH,Dining,1,1,0,0.0
R008,2025-01-10,9,Kitchen,Dining,1,1,0,0.0
R008,2025-01-10,9,Cashier,Grill,1,1,0,0.0
R008,2025-01-10,9,Delivery,Prep,1,1,0,0.0
R008,2025-01-10,10,FOH,Dining,1,2,0,0.7646037067077255
R008,2025-01-10,10,Kitchen,Pass,2,3,0,1.2776147377172353
R008,2025-01-10,10,Cashier,Prep,1,2,0,0.6102537834236518
R008,2025-01-10,10,Delivery,Dining,1,1,0,0.0
R008,2025-01-10,11,FOH,Grill,3,2,1,0.0
R008,2025-01-10,11,Kitchen,Dining,4,3,1,0.0
R008,2025-01-10,11,Cashier,Pass,2,3,0,0.32359403441172163
R008,2025-01-10,11,Delivery,Grill,2,1,1,0.0
R008,2025-01-10,12,FOH,Prep,4,4,0,0.0
R008,2025-01-10,12,Kitchen,Pass,5,4,1,0.0
R008,2025-01-10,12,Cashier,Prep,3,4,0,0.269095594811513
R008,2025-01-10,12,Delivery,Pass,2,1,1,0.0
R008,2025-01-10,13,FOH,Dining,4,3,1,0.0
R008,2025-01-10,13,Kitchen,Dining,5,4,1,0.0
R008,2025-01-10,13,Cashier,Dining,2,1,1,0.0
R008,2025-01-10,13,Delivery,Grill,2,1,1,0.0
R008,2025-01-10,14,FOH,Prep,4,3,1,0.0
R008,2025-01-10,14,Kitchen,Dining,5,4,1,0.0
R008,2025-01-10,14,Cashier,Dining,2,3,0,1.2227328705990066
R008,2025-01-10,14,Delivery,Dining,2,1,1,0.0
R008,2025-01-10,15,FOH,Dining,2,3,0,0.3086141477099514
R008,2025-01-10,15,Kitchen,Pass,3,4,0,1.1429238103807862
R008,2025-01-10,15,Cashier,Prep,2,2,0,0.0
R008,2025-01-10,15,Delivery,Grill,1,1,0,0.0
R008,2025-01-10,16,FOH,Dining,2,1,1,0.0
R008,2025-01-10,16,Kitchen,Prep,2,1,1,0.0
R008,2025-01-10,16,Cashier,Pass,1,1,0,0.0
R008,2025-01-10,16,Delivery,Prep,1,1,0,0.0
R008,2025-01-10,17,FOH,Prep,1,2,0,0.4724170577185076
R008,2025-01-10,17,Kitchen,Prep,1,1,0,0.0
R008,2025-01-10,17,Cashier,Dining,1,1,0,0.0
R008,2025-01-10,17,Delivery,Dining,1,2,0,0.9711758529643026
R008,2025-01-10,18,FOH,Prep,2,2,0,0.0
R008,2025-01-10,18,Kitchen,Pass,2,1,1,0.0
R008,2025-01-10,18,Cashier,Dining,1,2,0,0.07807790630701278
R008,2025-01-10,18,Delivery,Prep,1,1,0,0.0
R008,2025-01-10,19,FOH,Dining,4,3,1,0.0
R008,2025-01-10,19,Kitchen,Dining,4,5,0,0.6044290105126312
R008,2025-01-10,19,Cashier,Grill,2,2,0,0.0
R008,2025-01-10,19,Delivery,Dining,2,2,0,0.0
R008,2025-01-10,20,FOH,Dining,3,2,1,0.0
R008,2025-01-10,20,Kitchen,Grill,3,4,0,1.3937176389798802
R008,2025-01-10,20,Cashier,Pass,2,2,0,0.0
R008,2025-01-10,20,Delivery,Pass,1,2,0,0.3994482659567363
R008,2025-01-10,21,FOH,Dining,2,1,1,0.0
R008,2025-01-10,21,Kitchen,Prep,3,2,1,0.0
R008,2025-01-10,21,Cashier,Pass,2,3,0,1.169982034873804
R008,2025-01-10,21,Delivery,Dining,1,2,0,0.3179495601545234
R008,2025-01-10,22,FOH,Pass,1,2,0,0.1852259993226374
R008,2025-01-10,22,Kitchen,Pass,2,3,0,1.188199759719037
R008,2025-01-10,22,Cashier,Prep,1,1,0,0.0
R008,2025-01-10,22,Delivery,Pass,1,1,0,0.0
R008,2025-01-11,8,FOH,Dining,1,1,0,0.0
R008,2025-01-11,8,Kitchen,Dining,1,1,0,0.0
R008,2025-01-11,8,Cashier,Pass,1,1,0,0.0
R008,2025-01-11,8,Delivery,Prep,1,1,0,0.0
R008,2025-01-11,9,FOH,Grill,1,1,0,0.0
R008,2025-01-11,9,Kitchen,Prep,1,1,0,0.0
R008,2025-01-11,9,Cashier,Prep,1,1,0,0.0
R008,2025-01-11,9,Delivery,Prep,1,1,0,0.0
R008,2025-01-11,10,FOH,Grill,2,3,0,0.15890737297057955
R008,2025-01-11,10,Kitchen,Dining,2,2,0,0.0
R008,2025-01-11,10,Cashier,Dining,1,1,0,0.0
R008,2025-01-11,10,Delivery,Pass,1,1,0,0.0
R008,2025-01-11,11,FOH,Prep,3,3,0,0.0
R008,2025-01-11,11,Kitchen,Pass,3,2,1,0.0
R008,2025-01-11,11,Cashier,Prep,2,1,1,0.0
R008,2025-01-11,11,Delivery,Grill,1,2,0,0.613087789460492
R008,2025-01-11,12,FOH,Dining,4,5,0,0.26343902339442565
R008,2025-01-11,12,Kitchen,Dining,4,3,1,0.0
R008,2025-01-11,12,Cashier,Grill,2,2,0,0.0
R008,2025-01-11,12,Delivery,Grill,2,1,1,0.0
R008,2025-01-11,13,FOH,Pass,5,4,1,0.0
R008,2025-01-11,13,Kitchen,Dining,6,5,1,0.0
R008,2025-01-11,13,Cashier,Pass,3,2,1,0.0
R008,2025-01-11,13,Delivery,Prep,3,2,1,0.0
R008,2025-01-11,14,FOH,Dining,5,5,0,0.0
R008,2025-01-11,14,Kitchen,Grill,5,5,0,0.0
R008,2025-01-11,14,Cashier,Dining,3,3,0,0.0
R008,2025-01-11,14,Delivery,Grill,2,3,0,0.6679926907379284
R008,2025-01-11,15,FOH,Dining,4,3,1,0.0
R008,2025-01-11,15,Kitchen,Prep,5,4,1,0.0
R008,2025-01-11,15,Cashier,Prep,2,1,1,0.0
R008,2025-01-11,15,Delivery,Prep,2,3,0,0.9492903849405944
R008,2025-01-11,16,FOH,Dining,2,2,0,0.0
R008,2025-01-11,16,Kitchen,Pass,2,1,1,0.0
R008,2025-01-11,16,Cashier,Pass,1,1,0,0.0
R008,2025-01-11,16,Delivery,Prep,1,1,0,0.0
R008,2025-01-11,17,FOH,Dining,1,1,0,0.0
R008,2025-01-11,17,Kitchen,Prep,2,3,0,1.2110787903576086
R008,2025-01-11,17,Cashier,Grill,1,1,0,0.0
R008,2025-01-11,17,Delivery,Dining,1,1,0,0.0
R008,2025-01-11,18,FOH,Pass,3,2,1,0.0
R008,2025-01-11,18,Kitchen,Grill,3,2,1,0.0
R008,2025-01-11,18,Cashier,Dining,2,2,0,0.0
R008,2025-01-11,18,Delivery,Prep,1,2,0,0.2600028445547193
R008,2025-01-11,19,FOH,Grill,3,4,0,0.5232138763022851
R008,2025-01-11,19,Kitchen,Pass,3,3,0,0.0
R008,2025-01-11,19,Cashier,Pass,2,1,1,0.0
R008,2025-01-11,19,Delivery,Grill,1,1,0,0.0
R008,2025-01-11,20,FOH,Prep,4,4,0,0.0
R008,2025-01-11,20,Kitchen,Prep,5,6,0,1.084974357990231
R008,2025-01-11,20,Cashier,Dining,3,4,0,0.9874942044842063
R008,2025-01-11,20,Delivery,Prep,2,2,0,0.0
R008,2025-01-11,21,FOH,Pass,3,3,0,0.0
R008,2025-01-11,21,Kitchen,Prep,3,4,0,0.30428795331513947
R008,2025-01-11,21,Cashier,Grill,2,1,1,0.0
R008,2025-01-11,21,Delivery,Pass,1,2,0,0.5201526559365128
R008,2025-01-11,22,FOH,Grill,2,2,0,0.0
R008,2025-01-11,22,Kitchen,Prep,2,3,0,0.5157396272259489
R008,2025-01-11,22,Cashier,Prep,1,1,0,0.0
R008,2025-01-11,22,Delivery,Dining,1,1,0,0.0
R008,2025-01-12,8,FOH,Dining,1,2,0,0.8976671725386545
R008,2025-01-12,8,Kitchen,Grill,1,1,0,0.0
R008,2025-01-12,8,Cashier,Dining,1,1,0,0.0
R008,2025-01-12,8,Delivery,Pass,1,1,0,0.0
R008,2025-01-12,9,FOH,Prep,1,2,0,0.2468404907979938
R008,2025-01-12,9,Kitchen,Pass,1,1,0,0.0
R008,2025-01-12,9,Cashier,Pass,1,2,0,0.49775342272110285
R008,2025-01-12,9,Delivery,Grill,1,2,0,0.6174110732369364
R008,2025-01-12,10,FOH,Dining,1,1,0,0.0
R008,2025-01-12,10,Kitchen,Dining,2,1,1,0.0
R008,2025-01-12,10,Cashier,Grill,1,2,0,1.19677550391111
R008,2025-01-12,10,Delivery,Pass,1,2,0,1.410783533681121
R008,2025-01-12,11,FOH,Prep,2,2,0,0.0
R008,2025-01-12,11,Kitchen,Dining,2,2,0,0.0
R008,2025-01-12,11,Cashier,Grill,1,1,0,0.0
R008,2025-01-12,11,Delivery,Pass,1,2,0,0.9339994826111929
R008,2025-01-12,12,FOH,Grill,3,2,1,0.0
R008,2025-01-12,12,Kitchen,Dining,3,3,0,0.0
R008,2025-01-12,12,Cashier,Dining,2,1,1,0.0
R008,2025-01-12,12,Delivery,Prep,1,1,0,0.0
R008,2025-01-12,13,FOH,Grill,2,2,0,0.0
R008,2025-01-12,13,Kitchen,Grill,3,2,1,0.0
R008,2025-01-12,13,Cashier,Grill,1,1,0,0.0
R008,2025-01-12,13,Delivery,Grill,1,2,0,0.053417922965996956
R008,2025-01-12,14,FOH,Pass,3,2,1,0.0
R008,2025-01-12,14,Kitchen,Grill,3,2,1,0.0
R008,2025-01-12,14,Cashier,Prep,2,3,0,0.30032513955619367
R008,2025-01-12,14,Delivery,Dining,1,1,0,0.0
R008,2025-01-12,15,FOH,Dining,2,2,0,0.0
R008,2025-01-12,15,Kitchen,Dining,2,1,1,0.0
R008,2025-01-12,15,Cashier,Dining,1,1,0,0.0
R008,2025-01-12,15,Delivery,Prep,1,1,0,0.0
R008,2025-01-12,16,FOH,Prep,2,1,1,0.0
R008,2025-01-12,16,Kitchen,Prep,2,1,1,0.0
R008,2025-01-12,16,Cashier,Dining,1,1,0,0.0
R008,2025-01-12,16,Delivery,Dining,1,1,0,0.0
R008,2025-01-12,17,FOH,Pass,1,1,0,0.0
R008,2025-01-12,17,Kitchen,Grill,1,2,0,1.1389057837050096
R008,2025-01-12,17,Cashier,Dining,1,1,0,0.0
R008,2025-01-12,17,Delivery,Dining,1,1,0,0.0
R008,2025-01-12,18,FOH,Pass,2,3,0,0.397113222781674
R008,2025-01-12,18,Kitchen,Dining,2,1,1,0.0
R008,2025-01-12,18,Cashier,Dining,1,2,0,0.609680405916049
R008,2025-01-12,18,Delivery,Pass,1,1,0,0.0
R008,2025-01-12,19,FOH,Grill,2,2,0,0.0
R008,2025-01-12,19,Kitchen,Dining,3,3,0,0.0
R008,2025-01-12,19,Cashier,Pass,1,1,0,0.0
R008,2025-01-12,19,Delivery,Grill,1,2,0,0.6234498066134398
