restaurant_id,date,hour,day_of_week,is_weekend,weather_type,rain_mm,temperature_c,promo_type,event_type,expected_covers,actual_covers,prediction_error
R008,2025-03-17,20,0,0,Storm,18.1,37.3,None,None,30,32,2
R008,2025-03-17,21,0,0,Storm,18.1,37.3,None,None,25,28,3
R008,2025-03-17,22,0,0,Storm,18.1,37.3,None,None,13,15,2
R008,2025-03-18,8,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,6,6,0
R008,2025-03-18,9,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,15,12,-3
R008,2025-03-18,10,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,29,26,-3
R008,2025-03-18,11,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,48,34,-14
R008,2025-03-18,12,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,64,54,-10
R008,2025-03-18,13,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,71,62,-9
R008,2025-03-18,14,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,64,57,-7
R008,2025-03-18,15,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,48,42,-6
R008,2025-03-18,16,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,31,37,6
R008,2025-03-18,17,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,24,23,-1
R008,2025-03-18,18,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,31,28,-3
R008,2025-03-18,19,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,48,54,6
R008,2025-03-18,20,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,57,52,-5
R008,2025-03-18,21,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,46,47,1
R008,2025-03-18,22,1,0,Clear,1.53,20.4,WeekendDeal,SportsMatch,25,31,6
R008,2025-03-19,8,2,0,Cloudy,3.64,25.7,None,LocalEvent,5,5,0
R008,2025-03-19,9,2,0,Cloudy,3.64,25.7,None,LocalEvent,13,16,3
R008,2025-03-19,10,2,0,Cloudy,3.64,25.7,None,LocalEvent,26,30,4
R008,2025-03-19,11,2,0,Cloudy,3.64,25.7,None,LocalEvent,42,44,2
R008,2025-03-19,12,2,0,Cloudy,3.64,25.7,None,LocalEvent,56,60,4
R008,2025-03-19,13,2,0,Cloudy,3.64,25.7,None,LocalEvent,62,54,-8
R008,2025-03-19,14,2,0,Cloudy,3.64,25.7,None,LocalEvent,56,56,0
R008,2025-03-19,15,2,0,Cloudy,3.64,25.7,None,LocalEvent,42,47,5
R008,2025-03-19,16,2,0,Cloudy,3.64,25.7,None,LocalEvent,28,27,-1
R008,2025-03-19,17,2,0,Cloudy,3.64,25.7,None,LocalEvent,21,18,-3
R008,2025-03-19,18,2,0,Cloudy,3.64,25.7,None,LocalEvent,27,29,2
R008,2025-03-19,19,2,0,Cloudy,3.64,25.7,None,LocalEvent,42,35,-7
R008,2025-03-19,20,2,0,Cloudy,3.64,25.7,None,LocalEvent,50,53,3
R008,2025-03-19,21,2,0,Cloudy,3.64,25.7,None,LocalEvent,40,30,-10
R008,2025-03-19,22,2,0,Cloudy,3.64,25.7,None,LocalEvent,22,17,-5
R008,2025-03-20,8,3,0,Clear,2.84,20.5,WeekendDeal,Festival,6,6,0
R008,2025-03-20,9,3,0,Clear,2.84,20.5,WeekendDeal,Festival,16,13,-3
R008,2025-03-20,10,3,0,Clear,2.84,20.5,WeekendDeal,Festival,31,27,-4
R008,2025-03-20,11,3,0,Clear,2.84,20.5,WeekendDeal,Festival,50,50,0
R008,2025-03-20,12,3,0,Clear,2.84,20.5,WeekendDeal,Festival,68,75,7
R008,2025-03-20,13,3,0,Clear,2.84,20.5,WeekendDeal,Festival,74,104,30
R008,2025-03-20,14,3,0,Clear,2.84,20.5,WeekendDeal,Festival,68,68,0
R008,2025-03-20,15,3,0,Clear,2.84,20.5,WeekendDeal,Festival,51,48,-3
R008,2025-03-20,16,3,0,Clear,2.84,20.5,WeekendDeal,Festival,33,32,-1
R008,2025-03-20,17,3,0,Clear,2.84,20.5,WeekendDeal,Festival,25,26,1
R008,2025-03-20,18,3,0,Clear,2.84,20.5,WeekendDeal,Festival,33,31,-2
R008,2025-03-20,19,3,0,Clear,2.84,20.5,WeekendDeal,Festival,51,40,-11
R008,2025-03-20,20,3,0,Clear,2.84,20.5,WeekendDeal,Festival,60,61,1
R008,2025-03-20,21,3,0,Clear,2.84,20.5,WeekendDeal,Festival,49,53,4
R008,2025-03-20,22,3,0,Clear,2.84,20.5,WeekendDeal,Festival,26,25,-1
R008,2025-03-21,8,4,0,Cloudy,2.95,35.7,None,None,5,7,2
R008,2025-03-21,9,4,0,Cloudy,2.95,35.7,None,None,12,14,2
R008,2025-03-21,10,4,0,Cloudy,2.95,35.7,None,None,24,23,-1
R008,2025-03-21,11,4,0,Cloudy,2.95,35.7,None,None,39,38,-1
R008,2025-03-21,12,4,0,Cloudy,2.95,35.7,None,None,52,50,-2
R008,2025-03-21,13,4,0,Cloudy,2.95,35.7,None,None,58,70,12
R008,2025-03-21,14,4,0,Cloudy,2.95,35.7,None,None,52,56,4
R008,2025-03-21,15,4,0,Cloudy,2.95,35.7,None,None,39,41,2
R008,2025-03-21,16,4,0,Cloudy,2.95,35.7,None,None,26,22,-4
R008,2025-03-21,17,4,0,Cloudy,2.95,35.7,None,None,19,22,3
R008,2025-03-21,18,4,0,Cloudy,2.95,35.7,None,None,25,29,4
R008,2025-03-21,19,4,0,Cloudy,2.95,35.7,None,None,39,28,-11
R008,2025-03-21,20,4,0,Cloudy,2.95,35.7,None,None,47,49,2
R008,2025-03-21,21,4,0,Cloudy,2.95,35.7,None,None,38,46,8
R008,2025-03-21,22,4,0,Cloudy,2.95,35.7,None,None,20,18,-2
R008,2025-03-22,8,5,1,Rain,0.94,21.3,HappyHour,Festival,6,5,-1
R008,2025-03-22,9,5,1,Rain,0.94,21.3,HappyHour,Festival,14,11,-3
R008,2025-03-22,10,5,1,Rain,0.94,21.3,HappyHour,Festival,27,22,-5
R008,2025-03-22,11,5,1,Rain,0.94,21.3,HappyHour,Festival,45,52,7
R008,2025-03-22,12,5,1,Rain,0.94,21.3,HappyHour,Festival,60,74,14
R008,2025-03-22,13,5,1,Rain,0.94,21.3,HappyHour,Festival,66,86,20
R008,2025-03-22,14,5,1,Rain,0.94,21.3,HappyHour,Festival,60,54,-6
R008,2025-03-22,15,5,1,Rain,0.94,21.3,HappyHour,Festival,45,40,-5
R008,2025-03-22,16,5,1,Rain,0.94,21.3,HappyHour,Festival,29,35,6
R008,2025-03-22,17,5,1,Rain,0.94,21.3,HappyHour,Festival,22,17,-5
R008,2025-03-22,18,5,1,Rain,0.94,21.3,HappyHour,Festival,29,28,-1
R008,2025-03-22,19,5,1,Rain,0.94,21.3,HappyHour,Festival,45,46,1
R008,2025-03-22,20,5,1,Rain,0.94,21.3,HappyHour,Festival,53,36,-17
R008,2025-03-22,21,5,1,Rain,0.94,21.3,HappyHour,Festival,43,32,-11
R008,2025-03-22,22,5,1,Rain,0.94,21.3,HappyHour,Festival,23,19,-4
R008,2025-03-23,8,6,1,Clear,0.31,26.9,None,None,6,6,0
R008,2025-03-23,9,6,1,Clear,0.31,26.9,None,None,14,18,4
R008,2025-03-23,10,6,1,Clear,0.31,26.9,None,None,28,38,10
R008,2025-03-23,11,6,1,Clear,0.31,26.9,None,None,46,37,-9
R008,2025-03-23,12,6,1,Clear,0.31,26.9,None,None,62,69,7
R008,2025-03-23,13,6,1,Clear,0.31,26.9,None,None,68,71,3
R008,2025-03-23,14,6,1,Clear,0.31,26.9,None,None,62,50,-12
R008,2025-03-23,15,6,1,Clear,0.31,26.9,None,None,46,42,-4
R008,2025-03-23,16,6,1,Clear,0.31,26.9,None,None,30,29,-1
R008,2025-03-23,17,6,1,Clear,0.31,26.9,None,None,23,27,4
R008,2025-03-23,18,6,1,Clear,0.31,26.9,None,None,30,32,2
R008,2025-03-23,19,6,1,Clear,0.31,26.9,None,None,46,54,8
R008,2025-03-23,20,6,1,Clear,0.31,26.9,None,None,55,60,5
R008,2025-03-23,21,6,1,Clear,0.31,26.9,None,None,44,42,-2
R008,2025-03-23,22,6,1,Clear,0.31,26.9,None,None,24,21,-3
R008,2025-03-24,8,0,0,Clear,4.53,32.8,None,LocalEvent,5,6,1
R008,2025-03-24,9,0,0,Clear,4.53,32.8,None,LocalEvent,13,14,1
R008,2025-03-24,10,0,0,Clear,4.53,32.8,None,LocalEvent,26,29,3
R008,2025-03-24,11,0,0,Clear,4.53,32.8,None,LocalEvent,42,44,2
R008,2025-03-24,12,0,0,Clear,4.53,32.8,None,LocalEvent,56,46,-10
R008,2025-03-24,13,0,0,Clear,4.53,32.8,None,LocalEvent,62,75,13
R008,2025-03-24,14,0,0,Clear,4.53,32.8,None,LocalEvent,56,62,6
R008,2025-03-24,15,0,0,Clear,4.53,32.8,None,LocalEvent,42,36,-6
R008,2025-03-24,16,0,0,Clear,4.53,32.8,None,LocalEvent,28,34,6
R008,2025-03-24,17,0,0,Clear,4.53,32.8,None,LocalEvent,21,19,-2
R008,2025-03-24,18,0,0,Clear,4.53,32.8,None,LocalEvent,27,24,-3
R008,2025-03-24,19,0,0,Clear,4.53,32.8,None,LocalEvent,42,44,2
R008,2025-03-24,20,0,0,Clear,4.53,32.8,None,LocalEvent,50,59,9
R008,2025-03-24,21,0,0,Clear,4.53,32.8,None,LocalEvent,40,29,-11
R008,2025-03-24,22,0,0,Clear,4.53,32.8,None,LocalEvent,22,25,3
R008,2025-03-25,8,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,6,6,0
R008,2025-03-25,9,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,15,12,-3
R008,2025-03-25,10,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,29,27,-2
R008,2025-03-25,11,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,48,47,-1
R008,2025-03-25,12,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,64,47,-17
R008,2025-03-25,13,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,71,76,5
R008,2025-03-25,14,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,64,64,0
R008,2025-03-25,15,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,48,46,-2
R008,2025-03-25,16,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,31,33,2
R008,2025-03-25,17,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,24,24,0
R008,2025-03-25,18,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,31,29,-2
R008,2025-03-25,19,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,48,49,1
R008,2025-03-25,20,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,57,55,-2
R008,2025-03-25,21,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,46,43,-3
R008,2025-03-25,22,1,0,Cloudy,0.73,35.5,WeekendDeal,SportsMatch,25,29,4
R008,2025-03-26,8,2,0,Cloudy,4.61,26.8,HappyHour,None,5,5,0
R008,2025-03-26,9,2,0,Cloudy,4.61,26.8,HappyHour,None,13,12,-1
R008,2025-03-26,10,2,0,Cloudy,4.61,26.8,HappyHour,None,26,33,7
R008,2025-03-26,11,2,0,Cloudy,4.61,26.8,HappyHour,None,42,47,5
R008,2025-03-26,12,2,0,Cloudy,4.61,26.8,HappyHour,None,57,61,4
R008,2025-03-26,13,2,0,Cloudy,4.61,26.8,HappyHour,None,62,61,-1
R008,2025-03-26,14,2,0,Cloudy,4.61,26.8,HappyHour,None,57,52,-5
R008,2025-03-26,15,2,0,Cloudy,4.61,26.8,HappyHour,None,43,40,-3
R008,2025-03-26,16,2,0,Cloudy,4.61,26.8,HappyHour,None,28,23,-5
R008,2025-03-26,17,2,0,Cloudy,4.61,26.8,HappyHour,None,21,22,1
R008,2025-03-26,18,2,0,Cloudy,4.61,26.8,HappyHour,None,27,25,-2
R008,2025-03-26,19,2,0,Cloudy,4.61,26.8,HappyHour,None,42,39,-3
R008,2025-03-26,20,2,0,Cloudy,4.61,26.8,HappyHour,None,50,49,-1
R008,2025-03-26,21,2,0,Cloudy,4.61,26.8,HappyHour,None,41,57,16
R008,2025-03-26,22,2,0,Cloudy,4.61,26.8,HappyHour,None,22,23,1
R008,2025-03-27,8,3,0,Clear,3.51,31.4,None,LocalEvent,5,5,0
R008,2025-03-27,9,3,0,Clear,3.51,31.4,None,LocalEvent,13,13,0
R008,2025-03-27,10,3,0,Clear,3.51,31.4,None,LocalEvent,26,27,1
R008,2025-03-27,11,3,0,Clear,3.51,31.4,None,LocalEvent,42,44,2
R008,2025-03-27,12,3,0,Clear,3.51,31.4,None,LocalEvent,56,75,19
R008,2025-03-27,13,3,0,Clear,3.51,31.4,None,LocalEvent,62,78,16
R008,2025-03-27,14,3,0,Clear,3.51,31.4,None,LocalEvent,56,53,-3
R008,2025-03-27,15,3,0,Clear,3.51,31.4,None,LocalEvent,42,46,4
R008,2025-03-27,16,3,0,Clear,3.51,31.4,None,LocalEvent,28,28,0
R008,2025-03-27,17,3,0,Clear,3.51,31.4,None,LocalEvent,21,21,0
R008,2025-03-27,18,3,0,Clear,3.51,31.4,None,LocalEvent,27,29,2
R008,2025-03-27,19,3,0,Clear,3.51,31.4,None,LocalEvent,42,41,-1
R008,2025-03-27,20,3,0,Clear,3.51,31.4,None,LocalEvent,50,42,-8
R008,2025-03-27,21,3,0,Clear,3.51,31.4,None,LocalEvent,40,38,-2
R008,2025-03-27,22,3,0,Clear,3.51,31.4,None,LocalEvent,22,22,0
R008,2025-03-28,8,4,0,Rain,24.86,32.5,WeekendDeal,Festival,5,6,1
R008,2025-03-28,9,4,0,Rain,24.86,32.5,WeekendDeal,Festival,12,14,2
R008,2025-03-28,10,4,0,Rain,24.86,32.5,WeekendDeal,Festival,24,19,-5
R008,2025-03-28,11,4,0,Rain,24.86,32.5,WeekendDeal,Festival,39,46,7
R008,2025-03-28,12,4,0,Rain,24.86,32.5,WeekendDeal,Festival,53,42,-11
R008,2025-03-28,13,4,0,Rain,24.86,32.5,WeekendDeal,Festival,58,55,-3
R008,2025-03-28,14,4,0,Rain,24.86,32.5,WeekendDeal,Festival,53,58,5
R008,2025-03-28,15,4,0,Rain,24.86,32.5,WeekendDeal,Festival,40,37,-3
R008,2025-03-28,16,4,0,Rain,24.86,32.5,WeekendDeal,Festival,26,22,-4
R008,2025-03-28,17,4,0,Rain,24.86,32.5,WeekendDeal,Festival,19,24,5
R008,2025-03-28,18,4,0,Rain,24.86,32.5,WeekendDeal,Festival,25,24,-1
R008,2025-03-28,19,4,0,Rain,24.86,32.5,WeekendDeal,Festival,40,40,0
R008,2025-03-28,20,4,0,Rain,24.86,32.5,WeekendDeal,Festival,47,43,-4
R008,2025-03-28,21,4,0,Rain,24.86,32.5,WeekendDeal,Festival,38,35,-3
R008,2025-03-28,22,4,0,Rain,24.86,32.5,WeekendDeal,Festival,20,21,1
R008,2025-03-29,8,5,1,Clear,0.11,35.4,WeekendDeal,None,7,5,-2
R008,2025-03-29,9,5,1,Clear,0.11,35.4,WeekendDeal,None,16,16,0
R008,2025-03-29,10,5,1,Clear,0.11,35.4,WeekendDeal,None,32,34,2
R008,2025-03-29,11,5,1,Clear,0.11,35.4,WeekendDeal,None,52,51,-1
R008,2025-03-29,12,5,1,Clear,0.11,35.4,WeekendDeal,None,69,90,21
R008,2025-03-29,13,5,1,Clear,0.11,35.4,WeekendDeal,None,76,101,25
R008,2025-03-29,14,5,1,Clear,0.11,35.4,WeekendDeal,None,69,61,-8
R008,2025-03-29,15,5,1,Clear,0.11,35.4,WeekendDeal,None,52,54,2
R008,2025-03-29,16,5,1,Clear,0.11,35.4,WeekendDeal,None,34,32,-2
R008,2025-03-29,17,5,1,Clear,0.11,35.4,WeekendDeal,None,26,24,-2
R008,2025-03-29,18,5,1,Clear,0.11,35.4,WeekendDeal,None,33,33,0
R008,2025-03-29,19,5,1,Clear,0.11,35.4,WeekendDeal,None,52,33,-19
R008,2025-03-29,20,5,1,Clear,0.11,35.4,WeekendDeal,None,62,68,6
R008,2025-03-29,21,5,1,Clear,0.11,35.4,WeekendDeal,None,50,64,14
R008,2025-03-29,22,5,1,Clear,0.11,35.4,WeekendDeal,None,27,29,2
R008,2025-03-30,8,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,7,6,-1
R008,2025-03-30,9,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,17,11,-6
R008,2025-03-30,10,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,33,28,-5
R008,2025-03-30,11,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,53,45,-8
R008,2025-03-30,12,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,71,73,2
R008,2025-03-30,13,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,79,83,4
R008,2025-03-30,14,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,71,75,4
R008,2025-03-30,15,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,54,55,1
R008,2025-03-30,16,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,35,30,-5
R008,2025-03-30,17,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,26,25,-1
R008,2025-03-30,18,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,34,28,-6
R008,2025-03-30,19,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,54,40,-14
R008,2025-03-30,20,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,64,60,-4
R008,2025-03-30,21,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,51,47,-4
R008,2025-03-30,22,6,1,Clear,3.59,33.5,HappyHour,LocalEvent,28,29,1
R008,2025-03-31,8,0,0,Cloudy,1.22,33.0,None,SportsMatch,5,8,3
R008,2025-03-31,9,0,0,Cloudy,1.22,33.0,None,SportsMatch,13,11,-2
R008,2025-03-31,10,0,0,Cloudy,1.22,33.0,None,SportsMatch,26,29,3
R008,2025-03-31,11,0,0,Cloudy,1.22,33.0,None,SportsMatch,43,50,7
R008,2025-03-31,12,0,0,Cloudy,1.22,33.0,None,SportsMatch,57,73,16
R008,2025-03-31,13,0,0,Cloudy,1.22,33.0,None,SportsMatch,63,60,-3
R008,2025-03-31,14,0,0,Cloudy,1.22,33.0,None,SportsMatch,57,50,-7
R008,2025-03-31,15,0,0,Cloudy,1.22,33.0,None,SportsMatch,43,52,9
R008,2025-03-31,16,0,0,Cloudy,1.22,33.0,None,SportsMatch,28,32,4
R008,2025-03-31,17,0,0,Cloudy,1.22,33.0,None,SportsMatch,21,19,-2
R008,2025-03-31,18,0,0,Cloudy,1.22,33.0,None,SportsMatch,28,23,-5
R008,2025-03-31,19,0,0,Cloudy,1.22,33.0,None,SportsMatch,43,40,-3
R008,2025-03-31,20,0,0,Cloudy,1.22,33.0,None,SportsMatch,51,47,-4
R008,2025-03-31,21,0,0,Cloudy,1.22,33.0,None,SportsMatch,41,37,-4
R008,2025-03-31,22,0,0,Cloudy,1.22,33.0,None,SportsMatch,22,21,-1
R009,2025-01-01,8,2,0,Cloudy,3.06,31.0,None,None,7,4,-3
R009,2025-01-01,9,2,0,Cloudy,3.06,31.0,None,None,17,20,3
R009,2025-01-01,10,2,0,Cloudy,3.06,31.0,None,None,33,36,3
R009,2025-01-01,11,2,0,Cloudy,3.06,31.0,None,None,54,41,-13
R009,2025-01-01,12,2,0,Cloudy,3.06,31.0,None,None,73,69,-4
R009,2025-01-01,13,2,0,Cloudy,3.06,31.0,None,None,81,98,17
R009,2025-01-01,14,2,0,Cloudy,3.06,31.0,None,None,73,73,0
R009,2025-01-01,15,2,0,Cloudy,3.06,31.0,None,None,55,62,7
R009,2025-01-01,16,2,0,Cloudy,3.06,31.0,None,None,36,40,4
R009,2025-01-01,17,2,0,Cloudy,3.06,31.0,None,None,27,32,5
R009,2025-01-01,18,2,0,Cloudy,3.06,31.0,None,None,35,34,-1
R009,2025-01-01,19,2,0,Cloudy,3.06,31.0,None,None,55,55,0
R009,2025-01-01,20,2,0,Cloudy,3.06,31.0,None,None,65,65,0
R009,2025-01-01,21,2,0,Cloudy,3.06,31.0,None,None,53,35,-18
R009,2025-01-01,22,2,0,Cloudy,3.06,31.0,None,None,28,22,-6
R009,2025-01-02,8,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,5,8,3
R009,2025-01-02,9,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,13,17,4
R009,2025-01-02,10,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,25,28,3
R009,2025-01-02,11,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,41,49,8
R009,2025-01-02,12,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,55,54,-1
R009,2025-01-02,13,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,60,68,8
R009,2025-01-02,14,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,55,53,-2
R009,2025-01-02,15,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,41,49,8
R009,2025-01-02,16,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,27,27,0
R009,2025-01-02,17,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,20,23,3
R009,2025-01-02,18,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,26,17,-9
R009,2025-01-02,19,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,41,43,2
R009,2025-01-02,20,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,49,50,1
R009,2025-01-02,21,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,39,42,3
R009,2025-01-02,22,3,0,Storm,29.54,25.6,HappyHour,LocalEvent,21,18,-3
R009,2025-01-03,8,4,0,Rain,6.32,24.8,None,None,5,4,-1
R009,2025-01-03,9,4,0,Rain,6.32,24.8,None,None,13,16,3
R009,2025-01-03,10,4,0,Rain,6.32,24.8,None,None,26,26,0
R009,2025-01-03,11,4,0,Rain,6.32,24.8,None,None,42,52,10
R009,2025-01-03,12,4,0,Rain,6.32,24.8,None,None,57,63,6
R009,2025-01-03,13,4,0,Rain,6.32,24.8,None,None,63,68,5
R009,2025-01-03,14,4,0,Rain,6.32,24.8,None,None,57,64,7
R009,2025-01-03,15,4,0,Rain,6.32,24.8,None,None,43,34,-9
R009,2025-01-03,16,4,0,Rain,6.32,24.8,None,None,28,31,3
R009,2025-01-03,17,4,0,Rain,6.32,24.8,None,None,21,20,-1
R009,2025-01-03,18,4,0,Rain,6.32,24.8,None,None,27,38,11
R009,2025-01-03,19,4,0,Rain,6.32,24.8,None,None,43,42,-1
R009,2025-01-03,20,4,0,Rain,6.32,24.8,None,None,51,49,-2
R009,2025-01-03,21,4,0,Rain,6.32,24.8,None,None,41,38,-3
R009,2025-01-03,22,4,0,Rain,6.32,24.8,None,None,22,23,1
R009,2025-01-04,8,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,10,11,1
R009,2025-01-04,9,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,24,22,-2
R009,2025-01-04,10,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,48,55,7
R009,2025-01-04,11,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,78,106,28
R009,2025-01-04,12,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,105,87,-18
R009,2025-01-04,13,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,116,122,6
R009,2025-01-04,14,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,105,95,-10
R009,2025-01-04,15,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,79,69,-10
R009,2025-01-04,16,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,52,59,7
R009,2025-01-04,17,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,39,31,-8
R009,2025-01-04,18,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,51,47,-4
R009,2025-01-04,19,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,79,95,16
R009,2025-01-04,20,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,94,95,1
R009,2025-01-04,21,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,76,81,5
R009,2025-01-04,22,5,1,Cloudy,3.14,28.2,WeekendDeal,SportsMatch,41,44,3
R009,2025-01-05,8,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,10,12,2
R009,2025-01-05,9,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,23,20,-3
R009,2025-01-05,10,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,46,54,8
R009,2025-01-05,11,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,76,80,4
R009,2025-01-05,12,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,101,95,-6
R009,2025-01-05,13,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,112,108,-4
R009,2025-01-05,14,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,101,121,20
R009,2025-01-05,15,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,76,55,-21
R009,2025-01-05,16,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,50,47,-3
R009,2025-01-05,17,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,37,31,-6
R009,2025-01-05,18,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,49,61,12
R009,2025-01-05,19,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,76,80,4
R009,2025-01-05,20,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,90,74,-16
R009,2025-01-05,21,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,73,67,-6
R009,2025-01-05,22,6,1,Clear,3.01,26.0,HappyHour,SportsMatch,39,34,-5
R009,2025-01-06,8,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,5,3,-2
R009,2025-01-06,9,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,13,13,0
R009,2025-01-06,10,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,25,21,-4
R009,2025-01-06,11,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,41,48,7
R009,2025-01-06,12,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,55,52,-3
R009,2025-01-06,13,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,60,81,21
R009,2025-01-06,14,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,55,63,8
R009,2025-01-06,15,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,41,37,-4
R009,2025-01-06,16,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,27,28,1
R009,2025-01-06,17,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,20,15,-5
R009,2025-01-06,18,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,26,21,-5
R009,2025-01-06,19,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,41,43,2
R009,2025-01-06,20,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,49,43,-6
R009,2025-01-06,21,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,39,45,6
R009,2025-01-06,22,0,0,Storm,1.06,27.6,HappyHour,LocalEvent,21,22,1
R009,2025-01-07,8,1,0,Clear,2.55,20.2,FestivalOffer,SportsMatch,9,7,-2
R009,2025-01-07,9,1,0,Clear,2.55,20.2,FestivalOffer,SportsMatch,22,22,0
R009,2025-01-07,10,1,0,Clear,2.55,20.2,FestivalOffer,SportsMatch,43,41,-2
R009,2025-01-07,11,1,0,Clear,2.55,20.2,FestivalOffer,SportsMatch,70,62,-8
R009,2025-01-07,12,1,0,Clear,2.55,20.2,FestivalOffer,SportsMatch,94,102,8
